"id";"data_criacao";"semente";"data_encerramento";"data_parou_comprar";"dias_sem_compra"
5736;"2020-08-28";67;;;
5737;"2021-04-11";36;;;
5738;"2018-04-18";3;"2022-11-12";"2022-02-03";282
5739;"2018-02-03";62;;;
5740;"2022-08-31";27;;;
5741;"2019-05-21";35;;;
5742;"2018-08-22";59;;;
5743;"2020-04-07";98;;;
5744;"2020-07-28";76;;;
5745;"2019-01-30";37;;;
5746;"2019-03-18";47;;;
5747;"2020-01-10";84;;;
5748;"2021-03-15";27;;;
5749;"2020-08-14";64;;;
5750;"2019-01-19";26;;;
5751;"2021-04-07";7;;"2022-11-22";28
5752;"2021-08-04";47;;;
5753;"2021-03-12";32;;;
5754;"2021-04-03";65;;;
5755;"2020-11-10";31;;;
5756;"2018-08-17";2;"2022-10-20";"2022-02-01";261
5757;"2022-10-25";96;;;
5758;"2020-11-26";57;;;
5759;"2022-05-04";33;;;
5760;"2020-11-15";40;;;
5761;"2018-03-26";43;;;
5762;"2018-05-15";68;;;
5763;"2020-11-26";66;;;
5764;"2022-10-11";9;;"2022-12-04";16
5765;"2020-04-30";15;;"2022-11-06";44
5766;"2022-09-28";62;;;
5767;"2020-06-20";42;;;
5768;"2018-08-22";60;;;
5769;"2018-01-25";95;;;
5770;"2020-07-06";11;;"2021-11-30";385
5771;"2018-05-03";8;;"2022-05-30";204
5772;"2019-05-27";80;;;
5773;"2021-02-06";42;;;
5774;"2020-07-20";88;;;
5775;"2021-12-04";44;;;
5776;"2022-02-18";55;;;
5777;"2021-09-17";89;;;
5778;"2018-12-25";2;"2022-08-01";"2021-09-13";322
5779;"2020-05-14";93;;;
5780;"2019-05-13";41;;;
5781;"2019-12-25";45;;;
5782;"2018-09-01";49;;;
5783;"2022-11-27";3;"2022-07-29";"2021-10-05";297
5784;"2018-03-18";38;;;
5785;"2021-11-14";72;;;
5786;"2020-10-18";35;;;
5787;"2018-10-14";22;;"2022-02-19";304
5788;"2021-09-20";10;;"2022-10-11";70
5789;"2018-09-25";66;;;
5790;"2018-02-27";27;;;
5791;"2019-08-17";82;;;
5792;"2018-11-30";49;;;
5793;"2018-06-24";22;;"2022-12-11";9
5794;"2022-06-24";11;;"2022-11-15";35
5795;"2018-09-22";59;;;
5796;"2020-10-04";11;;"2022-10-08";73
5797;"2022-04-03";48;;;
5798;"2021-02-21";89;;;
5799;"2021-05-07";75;;;
5800;"2022-04-09";83;;;
5801;"2018-09-09";15;;"2022-10-15";66
5802;"2021-08-19";31;;;
5803;"2018-09-14";34;;;
5804;"2021-09-27";15;;"2021-12-24";361
5805;"2019-03-21";63;;;
5806;"2022-07-31";8;;"2022-01-21";333
5807;"2020-11-27";18;;"2021-12-18";367
5808;"2022-11-17";77;;;
5809;"2018-08-06";97;;;
5810;"2018-04-22";82;;;
5811;"2019-04-10";72;;;
5812;"2020-07-11";8;;"2022-10-21";60
5813;"2018-12-03";90;;;
5814;"2019-03-19";29;;;
5815;"2020-09-07";16;;"2022-06-26";177
5816;"2022-09-29";50;;;
5817;"2021-12-16";56;;;
5818;"2021-06-03";3;"2022-11-20";"2022-03-09";256
5819;"2021-07-01";10;;"2022-09-18";93
5820;"2022-08-23";28;;;
5821;"2021-07-13";9;;"2022-10-24";57
5822;"2018-02-27";7;;"2021-11-11";404
5823;"2018-08-04";52;;;
5824;"2021-12-17";68;;;
5825;"2022-08-03";55;;;
5826;"2019-04-07";50;;;
5827;"2019-10-02";11;;"2022-02-19";304
5828;"2021-11-15";70;;;
5829;"2022-05-11";22;;"2022-08-06";136
5830;"2018-02-17";87;;;
5831;"2021-03-06";52;;;
5832;"2018-01-29";99;;;
5833;"2021-09-17";52;;;
5834;"2021-10-31";36;;;
5835;"2021-10-08";31;;;
5836;"2022-11-17";67;;;
5837;"2021-06-11";45;;;
5838;"2019-09-16";74;;;
5839;"2022-10-16";79;;;
5840;"2021-12-27";95;;;
5841;"2019-12-19";85;;;
5842;"2019-02-05";63;;;
5843;"2019-07-20";76;;;
5844;"2020-11-02";79;;;
5845;"2020-04-04";71;;;
5846;"2022-03-09";53;;;
5847;"2020-08-13";96;;;
5848;"2019-04-02";10;;"2022-01-19";335
5849;"2020-08-22";45;;;
5850;"2019-02-24";11;;"2022-01-30";324
5851;"2018-12-04";77;;;
5852;"2019-03-16";96;;;
5853;"2019-04-04";51;;;
5854;"2019-06-19";80;;;
5855;"2018-03-13";6;;"2022-05-14";220
5856;"2018-11-17";69;;;
5857;"2020-09-05";28;;;
5858;"2019-11-24";4;"2022-08-03";"2021-09-16";321
5859;"2022-09-13";70;;;
5860;"2020-01-27";2;"2022-09-10";"2021-09-20";355
5861;"2019-12-24";11;;"2022-01-31";323
5862;"2020-11-28";56;;;
5863;"2020-02-07";87;;;
5864;"2018-09-21";2;"2022-09-14";"2021-10-10";339
5865;"2019-10-10";97;;;
5866;"2018-11-26";40;;;
5867;"2018-08-20";95;;;
5868;"2018-04-02";79;;;
5869;"2020-07-24";39;;;
5870;"2018-06-16";86;;;
5871;"2022-03-10";55;;;
5872;"2022-06-23";59;;;
5873;"2019-07-03";59;;;
5874;"2018-10-09";36;;;
5875;"2020-05-07";1;"2022-10-10";"2022-01-31";252
5876;"2021-09-16";77;;;
5877;"2022-11-27";65;;;
5878;"2022-11-30";53;;;
5879;"2022-11-29";29;;;
5880;"2020-07-30";64;;;
5881;"2019-02-05";81;;;
5882;"2018-11-13";39;;;
5883;"2021-09-25";18;;"2022-11-19";31
5884;"2020-04-20";65;;;
5885;"2020-04-13";74;;;
5886;"2021-11-17";76;;;
5887;"2021-02-16";55;;;
5888;"2022-11-30";37;;;
5889;"2018-10-23";60;;;
5890;"2020-11-11";37;;;
5891;"2020-01-07";15;;"2022-03-16";279
5892;"2020-09-26";79;;;
5893;"2018-10-22";33;;;
5894;"2022-01-25";33;;;
5895;"2021-05-30";51;;;
5896;"2020-07-13";36;;;
5897;"2022-12-03";83;;;
5898;"2021-12-30";90;;;
5899;"2020-09-24";19;;"2022-03-20";275
5900;"2020-07-07";39;;;
5901;"2022-05-27";98;;;
5902;"2019-12-15";89;;;
5903;"2020-01-10";83;;;
5904;"2018-12-09";72;;;
5905;"2020-09-03";51;;;
5906;"2022-04-29";59;;;
5907;"2022-08-07";65;;;
5908;"2020-08-12";50;;;
5909;"2022-04-10";84;;;
5910;"2022-07-17";24;;"2022-01-04";350
5911;"2018-03-23";14;;"2022-07-21";152
5912;"2018-05-27";5;"2022-08-31";"2021-11-27";277
5913;"2018-06-11";82;;;
5914;"2021-11-28";93;;;
5915;"2020-08-26";37;;;
5916;"2020-09-04";25;;"2022-02-27";296
5917;"2020-10-27";74;;;
5918;"2018-10-25";90;;;
5919;"2020-08-15";30;;;
5920;"2021-07-31";42;;;
5921;"2021-08-18";1;"2022-08-03";"2021-10-04";303
5922;"2022-08-04";84;;;
5923;"2019-05-09";92;;;
5924;"2022-05-21";22;;"2022-03-17";278
5925;"2021-09-10";58;;;
5926;"2022-09-18";39;;;
5927;"2019-12-14";91;;;
5928;"2021-08-24";6;;"2022-10-19";62
5929;"2021-09-28";91;;;
5930;"2022-08-20";86;;;
5931;"2019-03-13";27;;;
5932;"2021-03-05";52;;;
5933;"2019-08-15";60;;;
5934;"2021-03-04";93;;;
5935;"2022-01-24";2;"2022-08-12";"2022-01-01";223
5936;"2022-03-31";85;;;
5937;"2020-07-12";16;;"2022-06-07";196
5938;"2021-09-11";22;;"2022-12-01";19
5939;"2019-11-22";31;;;
5940;"2019-11-01";17;;"2022-05-14";220
5941;"2021-04-08";22;;"2022-03-13";282
5942;"2020-01-25";14;;"2022-05-10";224
5943;"2020-03-08";75;;;
5944;"2021-08-30";82;;;
5945;"2019-01-04";80;;;
5946;"2022-10-15";29;;;
5947;"2019-05-16";97;;;
5948;"2021-10-12";60;;;
5949;"2018-08-20";17;;"2022-07-13";160
5950;"2021-12-10";85;;;
5951;"2020-05-23";59;;;
5952;"2022-03-20";35;;;
5953;"2021-07-26";95;;;
5954;"2021-09-11";13;;"2022-02-13";310
5955;"2021-08-20";63;;;
5956;"2020-04-16";87;;;
5957;"2021-06-10";67;;;
5958;"2018-08-14";93;;;
5959;"2018-12-20";89;;;
5960;"2020-03-19";92;;;
5961;"2018-04-14";48;;;
5962;"2020-02-12";50;;;
5963;"2018-06-04";13;;"2021-11-26";389
5964;"2019-11-08";50;;;
5965;"2018-04-27";23;;"2022-02-18";305
5966;"2022-06-09";58;;;
5967;"2019-02-18";67;;;
5968;"2020-10-18";13;;"2022-01-02";352
5969;"2021-03-02";75;;;
5970;"2020-12-22";70;;;
5971;"2022-08-01";96;;;
5972;"2019-06-21";34;;;
5973;"2018-01-28";23;;"2022-07-10";163
5974;"2019-10-19";42;;;
5975;"2018-03-01";29;;;
5976;"2019-01-13";65;;;
5977;"2019-08-15";57;;;
5978;"2019-06-26";91;;;
5979;"2022-10-06";80;;;
5980;"2020-03-15";81;;;
5981;"2018-06-17";99;;;
5982;"2020-03-10";48;;;
5983;"2019-06-15";63;;;
5984;"2021-12-22";87;;;
5985;"2018-12-01";3;"2022-11-07";"2021-12-03";339
5986;"2018-02-13";35;;;
5987;"2019-04-19";35;;;
5988;"2022-04-23";70;;;
5989;"2018-09-08";98;;;
5990;"2020-03-20";3;"2022-08-06";"2021-08-26";345
5991;"2019-07-22";43;;;
5992;"2018-12-02";49;;;
5993;"2022-04-13";55;;;
5994;"2019-12-06";34;;;
5995;"2020-09-21";67;;;
5996;"2022-07-20";84;;;
5997;"2019-05-27";46;;;
5998;"2021-10-22";48;;;
5999;"2020-05-19";41;;;
6000;"2022-07-08";62;;;
6001;"2019-10-25";84;;;
6002;"2019-12-31";64;;;
6003;"2019-01-07";93;;;
6004;"2019-11-03";41;;;
6005;"2021-09-29";40;;;
6006;"2019-02-18";13;;"2022-01-26";328
6007;"2020-10-27";61;;;
6008;"2018-05-25";33;;;
6009;"2020-07-25";51;;;
6010;"2020-08-14";58;;;
6011;"2020-07-20";54;;;
6012;"2020-12-22";31;;;
6013;"2022-10-04";21;;"2022-06-20";183
6014;"2021-12-14";71;;;
6015;"2019-12-25";72;;;
6016;"2018-09-15";50;;;
6017;"2022-01-08";97;;;
6018;"2021-03-25";74;;;
6019;"2022-12-19";65;;;
6020;"2022-08-29";69;;;
6021;"2018-06-24";95;;;
6022;"2019-07-21";39;;;
6023;"2018-08-12";80;;;
6024;"2022-09-16";63;;;
6025;"2021-06-07";86;;;
6026;"2021-04-15";5;"2022-09-19";"2021-11-02";321
6027;"2022-04-17";8;;"2022-06-20";183
6028;"2022-10-13";51;;;
6029;"2020-02-16";70;;;
6030;"2019-09-16";8;;"2022-04-12";252
6031;"2022-05-01";6;;"2022-07-31";142
6032;"2021-11-22";44;;;
6033;"2021-08-27";47;;;
6034;"2018-05-20";6;;"2022-04-08";256
6035;"2018-10-06";45;;;
6036;"2020-06-07";41;;;
6037;"2019-06-19";18;;"2022-04-09";255
6038;"2021-07-15";65;;;
6039;"2020-10-12";21;;"2022-12-05";15
6040;"2021-12-24";3;"2022-08-09";"2021-11-05";277
6041;"2019-03-11";55;;;
6042;"2018-05-13";77;;;
6043;"2019-12-27";77;;;
6044;"2018-12-24";68;;;
6045;"2022-04-08";70;;;
6046;"2021-12-02";69;;;
6047;"2019-08-21";27;;;
6048;"2021-04-28";60;;;
6049;"2020-03-07";20;;"2022-08-23";119
6050;"2019-08-20";93;;;
6051;"2021-01-06";20;;"2021-10-30";416
6052;"2020-08-10";16;;"2022-06-22";181
6053;"2021-02-19";19;;"2022-08-14";128
6054;"2021-07-30";73;;;
6055;"2020-05-08";87;;;
6056;"2019-08-08";95;;;
6057;"2019-11-24";87;;;
6058;"2019-09-05";6;;"2022-01-31";323
6059;"2019-06-02";74;;;
6060;"2021-12-22";3;"2022-10-05";"2022-02-04";243
6061;"2021-05-02";89;;;
6062;"2018-10-13";50;;;
6063;"2020-11-24";63;;;
6064;"2020-01-09";38;;;
6065;"2019-02-11";82;;;
6066;"2021-08-12";91;;;
6067;"2022-05-28";72;;;
6068;"2020-07-12";55;;;
6069;"2020-03-07";2;"2022-10-16";"2021-10-30";351
6070;"2020-03-20";96;;;
6071;"2019-07-18";82;;;
6072;"2021-04-28";13;;"2022-07-16";157
6073;"2020-07-13";87;;;
6074;"2021-06-24";40;;;
6075;"2022-04-02";50;;;
6076;"2019-10-31";7;;"2022-06-01";202
6077;"2020-06-07";69;;;
6078;"2018-12-03";85;;;
6079;"2018-03-10";66;;;
6080;"2022-07-25";78;;;
6081;"2020-07-03";11;;"2022-06-07";196
6082;"2021-02-25";56;;;
6083;"2020-03-16";89;;;
6084;"2018-09-04";45;;;
6085;"2019-10-07";34;;;
6086;"2022-07-04";10;;"2022-06-24";179
6087;"2020-03-24";96;;;
6088;"2021-08-11";82;;;
6089;"2019-03-21";39;;;
6090;"2021-08-05";40;;;
6091;"2020-08-13";60;;;
6092;"2022-07-02";24;;"2021-11-14";401
6093;"2022-04-29";89;;;
6094;"2018-07-19";73;;;
6095;"2019-07-23";95;;;
6096;"2018-06-22";27;;;
6097;"2022-02-09";68;;;
6098;"2018-12-29";4;"2022-11-30";"2022-05-11";203
6099;"2020-12-13";38;;;
6100;"2019-04-29";23;;"2022-04-08";256
6101;"2021-02-28";20;;"2022-06-22";181
6102;"2022-06-11";53;;;
6103;"2022-08-06";55;;;
6104;"2018-09-22";80;;;
6105;"2020-12-15";3;"2022-12-14";"2022-02-28";289
6106;"2021-11-18";97;;;
6107;"2020-07-04";45;;;
6108;"2018-06-03";73;;;
6109;"2022-10-02";90;;;
6110;"2020-08-24";92;;;
6111;"2022-12-08";17;;"2022-02-22";301
6112;"2020-04-16";30;;;
6113;"2018-10-31";89;;;
6114;"2020-03-04";47;;;
6115;"2020-12-01";71;;;
6116;"2020-07-18";93;;;
6117;"2019-09-18";89;;;
6118;"2018-03-06";18;;"2022-03-26";269
6119;"2019-03-11";20;;"2022-09-07";104
6120;"2020-11-17";18;;"2022-02-27";296
6121;"2021-09-20";87;;;
6122;"2021-10-04";11;;"2022-07-07";166
6123;"2020-05-31";4;"2022-10-25";"2022-01-19";279
6124;"2021-01-29";1;"2022-12-08";"2022-01-10";332
6125;"2022-04-03";35;;;
6126;"2021-12-02";37;;;
6127;"2021-07-02";48;;;
6128;"2021-05-25";30;;;
6129;"2022-11-12";33;;;
6130;"2019-06-27";89;;;
6131;"2022-09-03";88;;;
6132;"2021-01-21";70;;;
6133;"2018-12-17";77;;;
6134;"2022-04-21";28;;;
6135;"2021-09-24";75;;;
6136;"2021-11-13";58;;;
6137;"2021-03-20";6;;"2021-12-06";379
6138;"2019-04-10";61;;;
6139;"2022-03-29";97;;;
6140;"2021-01-01";97;;;
6141;"2021-11-13";83;;;
6142;"2022-03-17";43;;;
6143;"2018-04-30";9;;"2022-09-05";106
6144;"2022-08-26";28;;;
6145;"2019-06-01";76;;;
6146;"2021-03-12";25;;"2022-01-27";327
6147;"2020-03-25";2;"2022-10-29";"2022-04-24";188
6148;"2021-01-28";49;;;
6149;"2021-04-28";71;;;
6150;"2021-05-16";63;;;
6151;"2018-12-28";70;;;
6152;"2020-01-28";39;;;
6153;"2020-02-29";50;;;
6154;"2021-05-09";30;;;
6155;"2018-03-10";69;;;
6156;"2019-06-14";87;;;
6157;"2020-04-22";18;;"2021-12-23";362
6158;"2021-08-21";45;;;
6159;"2022-10-18";62;;;
6160;"2020-03-15";67;;;
6161;"2018-02-27";39;;;
6162;"2022-07-03";42;;;
6163;"2018-04-17";19;;"2022-10-16";65
6164;"2019-01-25";27;;;
6165;"2021-11-02";93;;;
6166;"2021-12-22";67;;;
6167;"2022-11-20";30;;;
6168;"2020-02-02";18;;"2022-03-31";264
6169;"2018-04-13";86;;;
6170;"2022-02-27";50;;;
6171;"2018-02-15";85;;;
6172;"2022-02-05";33;;;
6173;"2021-05-25";64;;;
6174;"2018-05-27";92;;;
6175;"2021-10-13";3;"2022-11-02";"2022-05-05";181
6176;"2022-10-05";45;;;
6177;"2021-07-19";20;;"2021-12-04";381
6178;"2019-01-18";46;;;
6179;"2020-11-14";83;;;
6180;"2019-11-26";78;;;
6181;"2022-05-15";72;;;
6182;"2021-10-23";33;;;
6183;"2021-12-05";59;;;
6184;"2019-07-25";99;;;
6185;"2020-03-13";65;;;
6186;"2022-01-24";30;;;
6187;"2020-12-17";17;;"2021-11-24";391
6188;"2022-06-15";9;;"2021-11-13";402
6189;"2020-09-26";40;;;
6190;"2020-10-16";40;;;
6191;"2019-09-09";46;;;
6192;"2020-11-04";6;;"2022-05-30";204
6193;"2020-04-29";89;;;
6194;"2019-12-06";27;;;
6195;"2021-11-11";9;;"2022-07-17";156
6196;"2019-03-13";40;;;
6197;"2018-12-09";55;;;
6198;"2021-10-12";90;;;
6199;"2021-03-26";25;;"2022-09-30";81
6200;"2019-03-03";41;;;
6201;"2020-12-21";12;;"2022-07-04";169
6202;"2021-04-22";7;;"2022-03-15";280
6203;"2018-04-20";47;;;
6204;"2019-05-27";13;;"2022-11-05";45
6205;"2021-08-29";6;;"2021-10-27";419
6206;"2022-01-12";41;;;
6207;"2019-03-13";4;"2022-10-07";"2021-11-14";327
6208;"2020-03-28";41;;;
6209;"2018-02-10";63;;;
6210;"2022-01-07";28;;;
6211;"2022-02-02";17;;"2022-02-11";312
6212;"2022-06-07";36;;;
6213;"2020-11-11";88;;;
6214;"2021-01-19";45;;;
6215;"2019-01-10";55;;;
6216;"2018-02-03";94;;;
6217;"2020-02-24";40;;;
6218;"2021-12-08";86;;;
6219;"2022-06-30";13;;"2022-05-24";210
6220;"2022-11-01";53;;;
6221;"2019-10-05";53;;;
6222;"2019-03-21";61;;;
6223;"2020-09-17";91;;;
6224;"2022-01-14";89;;;
6225;"2021-02-05";77;;;
6226;"2019-08-10";72;;;
6227;"2018-04-07";43;;;
6228;"2021-12-26";40;;;
6229;"2018-06-03";12;;"2022-06-14";189
6230;"2021-06-13";46;;;
6231;"2018-03-09";47;;;
6232;"2021-05-05";71;;;
6233;"2019-10-16";36;;;
6234;"2018-06-09";52;;;
6235;"2022-09-11";38;;;
6236;"2018-06-26";39;;;
6237;"2022-06-02";91;;;
6238;"2018-12-04";31;;;
6239;"2020-09-02";23;;"2021-11-22";393
6240;"2022-06-25";30;;;
6241;"2022-11-22";45;;;
6242;"2019-10-18";89;;;
6243;"2021-12-11";62;;;
6244;"2020-10-14";54;;;
6245;"2022-10-18";47;;;
6246;"2022-12-03";54;;;
6247;"2020-10-29";89;;;
6248;"2019-12-24";69;;;
6249;"2021-11-22";39;;;
6250;"2020-05-10";12;;"2021-11-19";396
6251;"2019-11-06";51;;;
6252;"2018-09-07";27;;;
6253;"2021-07-10";77;;;
6254;"2022-07-05";33;;;
6255;"2022-09-03";80;;;
6256;"2019-08-27";16;;"2022-06-15";188
6257;"2019-02-24";1;"2022-11-28";"2022-03-11";262
6258;"2022-11-20";55;;;
6259;"2018-09-02";92;;;
6260;"2019-07-10";75;;;
6261;"2021-05-15";63;;;
6262;"2018-10-22";94;;;
6263;"2022-10-24";2;"2022-10-06";"2022-01-12";267
6264;"2018-03-11";71;;;
6265;"2019-03-13";99;;;
6266;"2022-07-17";70;;;
6267;"2018-08-17";9;;"2022-10-21";60
6268;"2018-08-25";79;;;
6269;"2018-07-01";69;;;
6270;"2021-03-31";52;;;
6271;"2018-02-28";94;;;
6272;"2018-06-04";59;;;
6273;"2018-01-28";88;;;
6274;"2022-01-21";24;;"2022-01-26";328
6275;"2021-02-27";87;;;
6276;"2022-10-27";72;;;
6277;"2022-01-04";27;;;
6278;"2019-01-08";73;;;
6279;"2019-11-01";65;;;
6280;"2020-12-07";30;;;
6281;"2021-04-30";54;;;
6282;"2021-08-18";55;;;
6283;"2021-07-27";18;;"2022-07-14";159
6284;"2019-11-19";12;;"2022-05-17";217
6285;"2021-03-03";7;;"2022-11-04";46
6286;"2021-04-11";56;;;
6287;"2021-06-27";63;;;
6288;"2022-04-09";27;;;
6289;"2021-03-12";67;;;
6290;"2022-02-09";13;;"2022-01-20";334
6291;"2018-10-28";35;;;
6292;"2019-08-07";76;;;
6293;"2022-11-13";37;;;
6294;"2018-09-02";34;;;
6295;"2019-09-28";45;;;
6296;"2019-02-04";59;;;
6297;"2018-03-30";45;;;
6298;"2020-04-25";73;;;
6299;"2019-09-10";49;;;
6300;"2018-09-10";28;;;
6301;"2018-08-05";35;;;
6302;"2019-10-21";23;;"2022-10-09";72
6303;"2019-01-24";63;;;
6304;"2018-08-15";69;;;
6305;"2018-11-22";73;;;
6306;"2022-03-04";11;;"2022-09-05";106
6307;"2018-06-23";10;;"2022-08-10";132
6308;"2022-11-08";44;;;
6309;"2018-03-24";76;;;
6310;"2020-04-04";24;;"2022-01-21";333
6311;"2020-10-27";21;;"2022-08-07";135
6312;"2021-07-03";69;;;
6313;"2018-12-02";59;;;
6314;"2019-06-05";25;;"2022-05-18";216
6315;"2018-06-03";40;;;
6316;"2022-01-15";15;;"2022-07-20";153
6317;"2022-08-26";90;;;
6318;"2021-11-09";84;;;
6319;"2021-05-05";32;;;
6320;"2020-11-17";11;;"2022-06-30";173
6321;"2020-12-30";54;;;
6322;"2022-02-11";17;;"2021-11-19";396
6323;"2022-06-05";54;;;
6324;"2020-11-24";15;;"2021-10-30";416
6325;"2022-09-26";84;;;
6326;"2019-03-14";58;;;
6327;"2021-12-10";79;;;
6328;"2022-12-05";64;;;
6329;"2021-06-18";74;;;
6330;"2018-08-31";42;;;
6331;"2018-08-26";69;;;
6332;"2022-01-03";95;;;
6333;"2020-06-01";68;;;
6334;"2019-08-31";80;;;
6335;"2022-07-31";46;;;
6336;"2021-04-05";45;;;
6337;"2018-11-14";22;;"2022-10-06";75
6338;"2018-02-01";89;;;
6339;"2021-02-22";83;;;
6340;"2019-01-18";38;;;
6341;"2020-04-17";46;;;
6342;"2019-01-01";18;;"2022-10-13";68
6343;"2022-07-03";37;;;
6344;"2021-02-28";94;;;
6345;"2020-05-17";40;;;
6346;"2022-11-15";16;;"2022-08-01";141
6347;"2020-03-26";83;;;
6348;"2020-01-23";14;;"2021-12-20";365
6349;"2021-10-06";47;;;
6350;"2018-08-11";50;;;
6351;"2022-11-21";41;;;
6352;"2019-10-18";59;;;
6353;"2022-09-04";51;;;
6354;"2022-05-08";33;;;
6355;"2022-08-23";92;;;
6356;"2022-06-11";6;;"2021-10-25";421
6357;"2018-07-31";43;;;
6358;"2021-08-13";94;;;
6359;"2022-05-27";15;;"2022-07-18";155
6360;"2021-12-29";49;;;
6361;"2022-03-25";21;;"2022-11-27";23
6362;"2018-02-01";78;;;
6363;"2021-01-13";53;;;
6364;"2019-09-06";27;;;
6365;"2019-09-14";23;;"2022-01-12";342
6366;"2020-08-24";17;;"2022-08-25";117
6367;"2022-11-21";49;;;
6368;"2020-07-10";20;;"2022-07-08";165
6369;"2020-09-06";66;;;
6370;"2021-01-25";81;;;
6371;"2021-07-09";28;;;
6372;"2022-12-05";56;;;
6373;"2022-01-07";40;;;
6374;"2021-01-20";78;;;
6375;"2021-02-14";95;;;
6376;"2019-06-06";39;;;
6377;"2020-12-17";37;;;
6378;"2018-05-22";98;;;
6379;"2021-06-09";43;;;
6380;"2019-10-04";40;;;
6381;"2018-12-13";37;;;
6382;"2021-05-12";10;;"2021-12-13";372
6383;"2021-07-02";43;;;
6384;"2018-08-28";55;;;
6385;"2020-09-28";91;;;
6386;"2021-03-05";5;"2022-07-30";"2021-10-29";274
6387;"2018-02-17";90;;;
6388;"2021-04-10";58;;;
6389;"2019-10-29";95;;;
6390;"2022-06-26";53;;;
6391;"2020-04-20";25;;"2022-04-30";234
6392;"2019-02-02";23;;"2021-11-01";414
6393;"2022-07-09";16;;"2022-04-18";246
6394;"2018-05-16";53;;;
6395;"2020-09-19";67;;;
6396;"2019-04-04";46;;;
6397;"2020-12-19";33;;;
6398;"2020-08-22";86;;;
6399;"2021-09-23";97;;;
6400;"2018-09-07";19;;"2022-01-11";343
6401;"2018-09-28";53;;;
6402;"2020-04-12";51;;;
6403;"2018-08-24";60;;;
6404;"2022-09-17";83;;;
6405;"2018-05-15";94;;;
6406;"2021-09-19";9;;"2022-07-16";157
6407;"2019-03-04";24;;"2021-11-13";402
6408;"2021-04-12";76;;;
6409;"2022-01-21";63;;;
6410;"2022-07-24";39;;;
6411;"2018-01-25";32;;;
6412;"2022-12-15";60;;;
6413;"2020-12-15";38;;;
6414;"2021-07-09";75;;;
6415;"2018-08-23";32;;;
6416;"2018-09-25";94;;;
6417;"2019-09-23";77;;;
6418;"2018-09-21";86;;;
6419;"2021-12-16";40;;;
6420;"2021-07-03";99;;;
6421;"2018-03-28";26;;;
6422;"2019-04-17";72;;;
6423;"2022-07-17";32;;;
6424;"2022-09-16";52;;;
6425;"2019-08-12";47;;;
6426;"2020-04-16";68;;;
6427;"2018-12-30";31;;;
6428;"2022-07-13";36;;;
6429;"2022-11-18";78;;;
6430;"2022-09-03";55;;;
6431;"2018-04-01";40;;;
6432;"2018-08-28";92;;;
6433;"2019-12-27";6;;"2022-01-27";327
6434;"2018-11-04";45;;;
6435;"2018-05-26";77;;;
6436;"2020-04-21";85;;;
6437;"2022-07-05";65;;;
6438;"2019-07-10";46;;;
6439;"2018-08-14";96;;;
6440;"2021-08-06";61;;;
6441;"2019-02-12";10;;"2022-10-02";79
6442;"2018-08-21";38;;;
6443;"2021-08-02";87;;;
6444;"2022-01-09";87;;;
6445;"2022-02-08";26;;;
6446;"2022-03-06";92;;;
6447;"2022-09-15";44;;;
6448;"2018-11-13";95;;;
6449;"2022-11-07";43;;;
6450;"2021-09-11";98;;;
6451;"2022-04-27";41;;;
6452;"2018-02-13";2;"2022-08-13";"2021-11-01";285
6453;"2022-12-09";15;;"2021-10-26";420
6454;"2021-11-22";76;;;
6455;"2022-10-12";9;;"2021-12-11";374
6456;"2019-08-01";46;;;
6457;"2019-03-21";76;;;
6458;"2018-10-22";80;;;
6459;"2019-02-23";87;;;
6460;"2019-02-18";11;;"2022-05-14";220
6461;"2018-07-07";9;;"2022-02-12";311
6462;"2019-05-06";51;;;
6463;"2019-09-27";72;;;
6464;"2020-06-13";96;;;
6465;"2020-02-19";89;;;
6466;"2020-02-02";44;;;
6467;"2022-09-15";64;;;
6468;"2019-09-05";80;;;
6469;"2021-07-24";52;;;
6470;"2018-05-10";23;;"2021-12-06";379
6471;"2018-04-23";98;;;
6472;"2022-08-18";70;;;
6473;"2018-12-10";48;;;
6474;"2021-11-04";28;;;
6475;"2021-09-07";31;;;
6476;"2018-01-29";54;;;
6477;"2021-01-20";87;;;
6478;"2021-06-03";77;;;
6479;"2018-11-24";7;;"2022-03-26";269
6480;"2020-12-08";88;;;
6481;"2020-02-25";68;;;
6482;"2018-04-01";49;;;
6483;"2021-01-03";86;;;
6484;"2020-02-14";45;;;
6485;"2022-02-03";99;;;
6486;"2020-10-26";8;;"2022-11-25";25
6487;"2021-08-27";25;;"2021-12-28";357
6488;"2018-05-06";52;;;
6489;"2021-07-29";16;;"2022-10-14";67
6490;"2022-10-01";20;;"2022-09-01";110
6491;"2019-06-05";97;;;
6492;"2022-01-15";33;;;
6493;"2019-02-16";14;;"2022-03-20";275
6494;"2021-02-11";81;;;
6495;"2019-07-10";15;;"2022-04-08";256
6496;"2021-03-19";16;;"2022-02-28";295
6497;"2018-03-28";15;;"2022-01-25";329
6498;"2019-04-05";75;;;
6499;"2022-11-04";3;"2022-08-15";"2022-02-15";181
6500;"2021-09-30";55;;;
6501;"2019-07-26";17;;"2022-04-07";257
6502;"2018-03-08";37;;;
6503;"2021-05-30";87;;;
6504;"2020-06-15";69;;;
6505;"2021-12-23";93;;;
6506;"2020-02-16";41;;;
6507;"2020-06-26";64;;;
6508;"2020-01-24";73;;;
