"id";"tipo";"data_criacao";"id_associado"
6235;Conta Corrente;"2022-09-11";6235
6236;Conta Corrente;"2018-06-26";6236
6237;Conta Corrente;"2022-06-02";6237
6238;Conta Corrente;"2018-12-04";6238
6239;Conta Corrente;"2020-09-02";6239
6240;Conta Corrente;"2022-06-25";6240
6241;Conta Corrente;"2022-11-22";6241
6242;Conta Corrente;"2019-10-18";6242
6243;Conta Corrente;"2021-12-11";6243
6244;Conta Corrente;"2020-10-14";6244
6245;Conta Corrente;"2022-10-18";6245
6246;Conta Corrente;"2022-12-03";6246
6247;Conta Corrente;"2020-10-29";6247
6248;Conta Corrente;"2019-12-24";6248
6249;Conta Corrente;"2021-11-22";6249
6250;Conta Corrente;"2020-05-10";6250
6251;Conta Corrente;"2019-11-06";6251
6252;Conta Corrente;"2018-09-07";6252
6253;Conta Corrente;"2021-07-10";6253
6254;Conta Corrente;"2022-07-05";6254
6255;Conta Corrente;"2022-09-03";6255
6256;Conta Corrente;"2019-08-27";6256
6257;Conta Corrente;"2019-02-24";6257
6258;Conta Corrente;"2022-11-20";6258
6259;Conta Corrente;"2018-09-02";6259
6260;Conta Corrente;"2019-07-10";6260
6261;Conta Corrente;"2021-05-15";6261
6262;Conta Corrente;"2018-10-22";6262
6263;Conta Corrente;"2022-10-24";6263
6264;Conta Corrente;"2018-03-11";6264
6265;Conta Corrente;"2019-03-13";6265
6266;Conta Corrente;"2022-07-17";6266
6267;Conta Corrente;"2018-08-17";6267
6268;Conta Corrente;"2018-08-25";6268
6269;Conta Corrente;"2018-07-01";6269
6270;Conta Corrente;"2021-03-31";6270
6271;Conta Corrente;"2018-02-28";6271
6272;Conta Corrente;"2018-06-04";6272
6273;Conta Corrente;"2018-01-28";6273
6274;Conta Corrente;"2022-01-21";6274
6275;Conta Corrente;"2021-02-27";6275
6276;Conta Corrente;"2022-10-27";6276
6277;Conta Corrente;"2022-01-04";6277
6278;Conta Corrente;"2019-01-08";6278
6279;Conta Corrente;"2019-11-01";6279
6280;Conta Corrente;"2020-12-07";6280
6281;Conta Corrente;"2021-04-30";6281
6282;Conta Corrente;"2021-08-18";6282
6283;Conta Corrente;"2021-07-27";6283
6284;Conta Corrente;"2019-11-19";6284
6285;Conta Corrente;"2021-03-03";6285
6286;Conta Corrente;"2021-04-11";6286
6287;Conta Corrente;"2021-06-27";6287
6288;Conta Corrente;"2022-04-09";6288
6289;Conta Corrente;"2021-03-12";6289
6290;Conta Corrente;"2022-02-09";6290
6291;Conta Corrente;"2018-10-28";6291
6292;Conta Corrente;"2019-08-07";6292
6293;Conta Corrente;"2022-11-13";6293
6294;Conta Corrente;"2018-09-02";6294
6295;Conta Corrente;"2019-09-28";6295
6296;Conta Corrente;"2019-02-04";6296
6297;Conta Corrente;"2018-03-30";6297
6298;Conta Corrente;"2020-04-25";6298
6299;Conta Corrente;"2019-09-10";6299
6300;Conta Corrente;"2018-09-10";6300
6301;Conta Corrente;"2018-08-05";6301
6302;Conta Corrente;"2019-10-21";6302
6303;Conta Corrente;"2019-01-24";6303
6304;Conta Corrente;"2018-08-15";6304
6305;Conta Corrente;"2018-11-22";6305
6306;Conta Corrente;"2022-03-04";6306
6307;Conta Corrente;"2018-06-23";6307
6308;Conta Corrente;"2022-11-08";6308
6309;Conta Corrente;"2018-03-24";6309
6310;Conta Corrente;"2020-04-04";6310
6311;Conta Corrente;"2020-10-27";6311
6312;Conta Corrente;"2021-07-03";6312
6313;Conta Corrente;"2018-12-02";6313
6314;Conta Corrente;"2019-06-05";6314
6315;Conta Corrente;"2018-06-03";6315
6316;Conta Corrente;"2022-01-15";6316
6317;Conta Corrente;"2022-08-26";6317
6318;Conta Corrente;"2021-11-09";6318
6319;Conta Corrente;"2021-05-05";6319
6320;Conta Corrente;"2020-11-17";6320
6321;Conta Corrente;"2020-12-30";6321
6322;Conta Corrente;"2022-02-11";6322
6323;Conta Corrente;"2022-06-05";6323
6324;Conta Corrente;"2020-11-24";6324
6325;Conta Corrente;"2022-09-26";6325
6326;Conta Corrente;"2019-03-14";6326
6327;Conta Corrente;"2021-12-10";6327
6328;Conta Corrente;"2022-12-05";6328
6329;Conta Corrente;"2021-06-18";6329
6330;Conta Corrente;"2018-08-31";6330
6331;Conta Corrente;"2018-08-26";6331
6332;Conta Corrente;"2022-01-03";6332
6333;Conta Corrente;"2020-06-01";6333
6334;Conta Corrente;"2019-08-31";6334
6335;Conta Corrente;"2022-07-31";6335
6336;Conta Corrente;"2021-04-05";6336
6337;Conta Corrente;"2018-11-14";6337
6338;Conta Corrente;"2018-02-01";6338
6339;Conta Corrente;"2021-02-22";6339
6340;Conta Corrente;"2019-01-18";6340
6341;Conta Corrente;"2020-04-17";6341
6342;Conta Corrente;"2019-01-01";6342
6343;Conta Corrente;"2022-07-03";6343
6344;Conta Corrente;"2021-02-28";6344
6345;Conta Corrente;"2020-05-17";6345
6346;Conta Corrente;"2022-11-15";6346
6347;Conta Corrente;"2020-03-26";6347
6348;Conta Corrente;"2020-01-23";6348
6349;Conta Corrente;"2021-10-06";6349
6350;Conta Corrente;"2018-08-11";6350
6351;Conta Corrente;"2022-11-21";6351
6352;Conta Corrente;"2019-10-18";6352
6353;Conta Corrente;"2022-09-04";6353
6354;Conta Corrente;"2022-05-08";6354
6355;Conta Corrente;"2022-08-23";6355
6356;Conta Corrente;"2022-06-11";6356
6357;Conta Corrente;"2018-07-31";6357
6358;Conta Corrente;"2021-08-13";6358
6359;Conta Corrente;"2022-05-27";6359
6360;Conta Corrente;"2021-12-29";6360
6361;Conta Corrente;"2022-03-25";6361
6362;Conta Corrente;"2018-02-01";6362
6363;Conta Corrente;"2021-01-13";6363
6364;Conta Corrente;"2019-09-06";6364
6365;Conta Corrente;"2019-09-14";6365
6366;Conta Corrente;"2020-08-24";6366
6367;Conta Corrente;"2022-11-21";6367
6368;Conta Corrente;"2020-07-10";6368
6369;Conta Corrente;"2020-09-06";6369
6370;Conta Corrente;"2021-01-25";6370
6371;Conta Corrente;"2021-07-09";6371
6372;Conta Corrente;"2022-12-05";6372
6373;Conta Corrente;"2022-01-07";6373
6374;Conta Corrente;"2021-01-20";6374
6375;Conta Corrente;"2021-02-14";6375
6376;Conta Corrente;"2019-06-06";6376
6377;Conta Corrente;"2020-12-17";6377
6378;Conta Corrente;"2018-05-22";6378
6379;Conta Corrente;"2021-06-09";6379
6380;Conta Corrente;"2019-10-04";6380
6381;Conta Corrente;"2018-12-13";6381
6382;Conta Corrente;"2021-05-12";6382
6383;Conta Corrente;"2021-07-02";6383
6384;Conta Corrente;"2018-08-28";6384
6385;Conta Corrente;"2020-09-28";6385
6386;Conta Corrente;"2021-03-05";6386
6387;Conta Corrente;"2018-02-17";6387
6388;Conta Corrente;"2021-04-10";6388
6389;Conta Corrente;"2019-10-29";6389
6390;Conta Corrente;"2022-06-26";6390
6391;Conta Corrente;"2020-04-20";6391
6392;Conta Corrente;"2019-02-02";6392
6393;Conta Corrente;"2022-07-09";6393
6394;Conta Corrente;"2018-05-16";6394
6395;Conta Corrente;"2020-09-19";6395
6396;Conta Corrente;"2019-04-04";6396
6397;Conta Corrente;"2020-12-19";6397
6398;Conta Corrente;"2020-08-22";6398
6399;Conta Corrente;"2021-09-23";6399
6400;Conta Corrente;"2018-09-07";6400
6401;Conta Corrente;"2018-09-28";6401
6402;Conta Corrente;"2020-04-12";6402
6403;Conta Corrente;"2018-08-24";6403
6404;Conta Corrente;"2022-09-17";6404
6405;Conta Corrente;"2018-05-15";6405
6406;Conta Corrente;"2021-09-19";6406
6407;Conta Corrente;"2019-03-04";6407
6408;Conta Corrente;"2021-04-12";6408
6409;Conta Corrente;"2022-01-21";6409
6410;Conta Corrente;"2022-07-24";6410
6411;Conta Corrente;"2018-01-25";6411
6412;Conta Corrente;"2022-12-15";6412
6413;Conta Corrente;"2020-12-15";6413
6414;Conta Corrente;"2021-07-09";6414
6415;Conta Corrente;"2018-08-23";6415
6416;Conta Corrente;"2018-09-25";6416
6417;Conta Corrente;"2019-09-23";6417
6418;Conta Corrente;"2018-09-21";6418
6419;Conta Corrente;"2021-12-16";6419
6420;Conta Corrente;"2021-07-03";6420
6421;Conta Corrente;"2018-03-28";6421
6422;Conta Corrente;"2019-04-17";6422
6423;Conta Corrente;"2022-07-17";6423
6424;Conta Corrente;"2022-09-16";6424
6425;Conta Corrente;"2019-08-12";6425
6426;Conta Corrente;"2020-04-16";6426
6427;Conta Corrente;"2018-12-30";6427
6428;Conta Corrente;"2022-07-13";6428
6429;Conta Corrente;"2022-11-18";6429
6430;Conta Corrente;"2022-09-03";6430
6431;Conta Corrente;"2018-04-01";6431
6432;Conta Corrente;"2018-08-28";6432
6433;Conta Corrente;"2019-12-27";6433
6434;Conta Corrente;"2018-11-04";6434
6435;Conta Corrente;"2018-05-26";6435
6436;Conta Corrente;"2020-04-21";6436
6437;Conta Corrente;"2022-07-05";6437
6438;Conta Corrente;"2019-07-10";6438
6439;Conta Corrente;"2018-08-14";6439
6440;Conta Corrente;"2021-08-06";6440
6441;Conta Corrente;"2019-02-12";6441
6442;Conta Corrente;"2018-08-21";6442
6443;Conta Corrente;"2021-08-02";6443
6444;Conta Corrente;"2022-01-09";6444
6445;Conta Corrente;"2022-02-08";6445
6446;Conta Corrente;"2022-03-06";6446
6447;Conta Corrente;"2022-09-15";6447
6448;Conta Corrente;"2018-11-13";6448
6449;Conta Corrente;"2022-11-07";6449
6450;Conta Corrente;"2021-09-11";6450
6451;Conta Corrente;"2022-04-27";6451
6452;Conta Corrente;"2018-02-13";6452
6453;Conta Corrente;"2022-12-09";6453
6454;Conta Corrente;"2021-11-22";6454
6455;Conta Corrente;"2022-10-12";6455
6456;Conta Corrente;"2019-08-01";6456
6457;Conta Corrente;"2019-03-21";6457
6458;Conta Corrente;"2018-10-22";6458
6459;Conta Corrente;"2019-02-23";6459
6460;Conta Corrente;"2019-02-18";6460
6461;Conta Corrente;"2018-07-07";6461
6462;Conta Corrente;"2019-05-06";6462
6463;Conta Corrente;"2019-09-27";6463
6464;Conta Corrente;"2020-06-13";6464
6465;Conta Corrente;"2020-02-19";6465
6466;Conta Corrente;"2020-02-02";6466
6467;Conta Corrente;"2022-09-15";6467
6468;Conta Corrente;"2019-09-05";6468
6469;Conta Corrente;"2021-07-24";6469
6470;Conta Corrente;"2018-05-10";6470
6471;Conta Corrente;"2018-04-23";6471
6472;Conta Corrente;"2022-08-18";6472
6473;Conta Corrente;"2018-12-10";6473
6474;Conta Corrente;"2021-11-04";6474
6475;Conta Corrente;"2021-09-07";6475
6476;Conta Corrente;"2018-01-29";6476
6477;Conta Corrente;"2021-01-20";6477
6478;Conta Corrente;"2021-06-03";6478
6479;Conta Corrente;"2018-11-24";6479
6480;Conta Corrente;"2020-12-08";6480
6481;Conta Corrente;"2020-02-25";6481
6482;Conta Corrente;"2018-04-01";6482
6483;Conta Corrente;"2021-01-03";6483
6484;Conta Corrente;"2020-02-14";6484
6485;Conta Corrente;"2022-02-03";6485
6486;Conta Corrente;"2020-10-26";6486
6487;Conta Corrente;"2021-08-27";6487
6488;Conta Corrente;"2018-05-06";6488
6489;Conta Corrente;"2021-07-29";6489
6490;Conta Corrente;"2022-10-01";6490
6491;Conta Corrente;"2019-06-05";6491
6492;Conta Corrente;"2022-01-15";6492
6493;Conta Corrente;"2019-02-16";6493
6494;Conta Corrente;"2021-02-11";6494
6495;Conta Corrente;"2019-07-10";6495
6496;Conta Corrente;"2021-03-19";6496
6497;Conta Corrente;"2018-03-28";6497
6498;Conta Corrente;"2019-04-05";6498
6499;Conta Corrente;"2022-11-04";6499
6500;Conta Corrente;"2021-09-30";6500
6501;Conta Corrente;"2019-07-26";6501
6502;Conta Corrente;"2018-03-08";6502
6503;Conta Corrente;"2021-05-30";6503
6504;Conta Corrente;"2020-06-15";6504
6505;Conta Corrente;"2021-12-23";6505
6506;Conta Corrente;"2020-02-16";6506
6507;Conta Corrente;"2020-06-26";6507
6508;Conta Corrente;"2020-01-24";6508
6509;Conta Corrente;"2018-08-01";6509
6510;Conta Corrente;"2021-05-01";6510
6511;Conta Corrente;"2022-12-14";6511
6512;Conta Corrente;"2020-09-06";6512
6513;Conta Corrente;"2021-07-13";6513
6514;Conta Corrente;"2020-12-28";6514
6515;Conta Corrente;"2022-10-03";6515
6516;Conta Corrente;"2020-08-28";6516
6517;Conta Corrente;"2018-11-05";6517
6518;Conta Corrente;"2021-06-10";6518
6519;Conta Corrente;"2020-12-13";6519
6520;Conta Corrente;"2022-05-16";6520
6521;Conta Corrente;"2021-03-23";6521
6522;Conta Corrente;"2022-04-30";6522
6523;Conta Corrente;"2021-06-11";6523
6524;Conta Corrente;"2022-04-21";6524
6525;Conta Corrente;"2020-06-23";6525
6526;Conta Corrente;"2022-11-30";6526
6527;Conta Corrente;"2020-07-19";6527
6528;Conta Corrente;"2020-08-30";6528
6529;Conta Corrente;"2019-03-17";6529
6530;Conta Corrente;"2020-06-03";6530
6531;Conta Corrente;"2019-06-12";6531
6532;Conta Corrente;"2020-09-20";6532
6533;Conta Corrente;"2020-07-22";6533
6534;Conta Corrente;"2022-10-21";6534
6535;Conta Corrente;"2018-03-18";6535
6536;Conta Corrente;"2019-07-26";6536
6537;Conta Corrente;"2019-12-18";6537
6538;Conta Corrente;"2020-08-24";6538
6539;Conta Corrente;"2021-07-31";6539
6540;Conta Corrente;"2020-06-30";6540
6541;Conta Corrente;"2019-01-05";6541
6542;Conta Corrente;"2021-07-26";6542
6543;Conta Corrente;"2018-03-18";6543
6544;Conta Corrente;"2022-06-30";6544
6545;Conta Corrente;"2019-08-04";6545
6546;Conta Corrente;"2022-12-01";6546
6547;Conta Corrente;"2020-03-08";6547
6548;Conta Corrente;"2020-05-21";6548
6549;Conta Corrente;"2021-05-23";6549
6550;Conta Corrente;"2018-03-03";6550
6551;Conta Corrente;"2019-10-16";6551
6552;Conta Corrente;"2019-08-25";6552
6553;Conta Corrente;"2022-06-12";6553
6554;Conta Corrente;"2018-04-07";6554
6555;Conta Corrente;"2018-12-26";6555
6556;Conta Corrente;"2019-12-15";6556
6557;Conta Corrente;"2018-03-19";6557
6558;Conta Corrente;"2021-06-25";6558
6559;Conta Corrente;"2022-07-27";6559
6560;Conta Corrente;"2019-05-16";6560
6561;Conta Corrente;"2018-12-08";6561
6562;Conta Corrente;"2019-01-17";6562
6563;Conta Corrente;"2022-01-16";6563
6564;Conta Corrente;"2021-06-10";6564
6565;Conta Corrente;"2018-11-19";6565
6566;Conta Corrente;"2022-03-15";6566
6567;Conta Corrente;"2022-12-16";6567
6568;Conta Corrente;"2020-10-18";6568
6569;Conta Corrente;"2019-11-19";6569
6570;Conta Corrente;"2021-07-28";6570
6571;Conta Corrente;"2018-04-29";6571
6572;Conta Corrente;"2020-11-04";6572
6573;Conta Corrente;"2020-03-03";6573
6574;Conta Corrente;"2018-06-27";6574
6575;Conta Corrente;"2020-05-15";6575
6576;Conta Corrente;"2021-09-17";6576
6577;Conta Corrente;"2018-06-08";6577
6578;Conta Corrente;"2022-07-03";6578
6579;Conta Corrente;"2019-02-17";6579
6580;Conta Corrente;"2021-10-10";6580
6581;Conta Corrente;"2022-08-16";6581
6582;Conta Corrente;"2020-11-13";6582
6583;Conta Corrente;"2018-06-16";6583
6584;Conta Corrente;"2022-02-06";6584
6585;Conta Corrente;"2021-01-31";6585
6586;Conta Corrente;"2019-05-23";6586
6587;Conta Corrente;"2019-02-02";6587
6588;Conta Corrente;"2021-04-01";6588
6589;Conta Corrente;"2022-10-28";6589
6590;Conta Corrente;"2018-09-09";6590
6591;Conta Corrente;"2022-07-27";6591
6592;Conta Corrente;"2018-10-16";6592
6593;Conta Corrente;"2019-09-08";6593
6594;Conta Corrente;"2021-08-23";6594
6595;Conta Corrente;"2022-03-08";6595
6596;Conta Corrente;"2020-07-08";6596
6597;Conta Corrente;"2020-11-17";6597
6598;Conta Corrente;"2022-03-05";6598
6599;Conta Corrente;"2018-05-07";6599
6600;Conta Corrente;"2022-09-17";6600
6601;Conta Corrente;"2020-10-11";6601
6602;Conta Corrente;"2018-08-15";6602
6603;Conta Corrente;"2020-08-02";6603
6604;Conta Corrente;"2022-11-24";6604
6605;Conta Corrente;"2019-01-21";6605
6606;Conta Corrente;"2022-11-28";6606
6607;Conta Corrente;"2021-08-22";6607
6608;Conta Corrente;"2019-06-11";6608
6609;Conta Corrente;"2022-06-11";6609
6610;Conta Corrente;"2022-09-21";6610
6611;Conta Corrente;"2018-04-01";6611
6612;Conta Corrente;"2022-02-06";6612
6613;Conta Corrente;"2020-08-15";6613
6614;Conta Corrente;"2018-08-28";6614
6615;Conta Corrente;"2021-03-26";6615
6616;Conta Corrente;"2018-09-28";6616
6617;Conta Corrente;"2019-12-31";6617
6618;Conta Corrente;"2022-04-10";6618
6619;Conta Corrente;"2021-12-09";6619
6620;Conta Corrente;"2019-11-08";6620
6621;Conta Corrente;"2022-11-29";6621
6622;Conta Corrente;"2021-07-17";6622
6623;Conta Corrente;"2020-08-05";6623
6624;Conta Corrente;"2019-08-19";6624
6625;Conta Corrente;"2020-03-20";6625
6626;Conta Corrente;"2019-10-24";6626
6627;Conta Corrente;"2022-02-05";6627
6628;Conta Corrente;"2018-02-17";6628
6629;Conta Corrente;"2019-01-07";6629
6630;Conta Corrente;"2022-05-24";6630
6631;Conta Corrente;"2022-10-16";6631
6632;Conta Corrente;"2021-09-29";6632
6633;Conta Corrente;"2022-12-19";6633
6634;Conta Corrente;"2020-05-30";6634
6635;Conta Corrente;"2021-09-04";6635
6636;Conta Corrente;"2019-01-21";6636
6637;Conta Corrente;"2020-05-08";6637
6638;Conta Corrente;"2020-05-07";6638
6639;Conta Corrente;"2020-06-12";6639
6640;Conta Corrente;"2019-10-30";6640
6641;Conta Corrente;"2020-02-07";6641
6642;Conta Corrente;"2020-08-24";6642
6643;Conta Corrente;"2018-12-17";6643
6644;Conta Corrente;"2022-09-04";6644
6645;Conta Corrente;"2021-04-02";6645
6646;Conta Corrente;"2022-02-22";6646
6647;Conta Corrente;"2018-06-14";6647
6648;Conta Corrente;"2018-04-14";6648
6649;Conta Corrente;"2021-06-13";6649
6650;Conta Corrente;"2022-05-04";6650
6651;Conta Corrente;"2020-02-01";6651
6652;Conta Corrente;"2021-05-24";6652
6653;Conta Corrente;"2020-11-29";6653
6654;Conta Corrente;"2022-08-18";6654
6655;Conta Corrente;"2018-01-21";6655
6656;Conta Corrente;"2018-03-01";6656
6657;Conta Corrente;"2019-06-22";6657
6658;Conta Corrente;"2022-02-07";6658
6659;Conta Corrente;"2018-03-30";6659
6660;Conta Corrente;"2020-06-10";6660
6661;Conta Corrente;"2021-07-13";6661
6662;Conta Corrente;"2018-01-25";6662
6663;Conta Corrente;"2019-03-21";6663
6664;Conta Corrente;"2021-07-12";6664
6665;Conta Corrente;"2020-06-05";6665
6666;Conta Corrente;"2022-11-04";6666
6667;Conta Corrente;"2022-07-14";6667
6668;Conta Corrente;"2022-09-23";6668
6669;Conta Corrente;"2020-03-23";6669
6670;Conta Corrente;"2020-01-06";6670
6671;Conta Corrente;"2019-08-03";6671
6672;Conta Corrente;"2022-04-12";6672
6673;Conta Corrente;"2022-08-11";6673
6674;Conta Corrente;"2020-06-30";6674
6675;Conta Corrente;"2021-12-27";6675
6676;Conta Corrente;"2020-11-23";6676
6677;Conta Corrente;"2019-09-03";6677
6678;Conta Corrente;"2022-05-22";6678
6679;Conta Corrente;"2021-02-16";6679
6680;Conta Corrente;"2018-02-26";6680
6681;Conta Corrente;"2021-10-05";6681
6682;Conta Corrente;"2018-03-31";6682
6683;Conta Corrente;"2021-07-01";6683
6684;Conta Corrente;"2019-09-16";6684
6685;Conta Corrente;"2022-10-29";6685
6686;Conta Corrente;"2021-07-03";6686
6687;Conta Corrente;"2019-10-27";6687
6688;Conta Corrente;"2019-05-02";6688
6689;Conta Corrente;"2020-08-22";6689
6690;Conta Corrente;"2020-01-06";6690
6691;Conta Corrente;"2021-09-21";6691
6692;Conta Corrente;"2019-03-16";6692
6693;Conta Corrente;"2020-01-12";6693
6694;Conta Corrente;"2022-11-21";6694
6695;Conta Corrente;"2022-09-07";6695
6696;Conta Corrente;"2022-05-29";6696
6697;Conta Corrente;"2022-10-07";6697
6698;Conta Corrente;"2022-04-02";6698
6699;Conta Corrente;"2022-03-03";6699
6700;Conta Corrente;"2020-01-10";6700
6701;Conta Corrente;"2019-04-19";6701
6702;Conta Corrente;"2018-10-15";6702
6703;Conta Corrente;"2019-05-04";6703
6704;Conta Corrente;"2018-12-10";6704
6705;Conta Corrente;"2021-03-27";6705
6706;Conta Corrente;"2018-05-11";6706
6707;Conta Corrente;"2021-10-14";6707
6708;Conta Corrente;"2022-11-10";6708
6709;Conta Corrente;"2022-09-12";6709
6710;Conta Corrente;"2019-12-12";6710
6711;Conta Corrente;"2022-12-18";6711
6712;Conta Corrente;"2021-06-28";6712
6713;Conta Corrente;"2020-02-21";6713
6714;Conta Corrente;"2021-06-30";6714
6715;Conta Corrente;"2018-03-25";6715
6716;Conta Corrente;"2020-01-01";6716
6717;Conta Corrente;"2020-01-12";6717
6718;Conta Corrente;"2020-01-01";6718
6719;Conta Corrente;"2021-04-13";6719
6720;Conta Corrente;"2022-08-15";6720
6721;Conta Corrente;"2021-12-18";6721
6722;Conta Corrente;"2020-01-14";6722
6723;Conta Corrente;"2018-11-10";6723
6724;Conta Corrente;"2019-01-10";6724
6725;Conta Corrente;"2019-12-17";6725
6726;Conta Corrente;"2018-07-30";6726
6727;Conta Corrente;"2018-06-20";6727
6728;Conta Corrente;"2019-10-05";6728
6729;Conta Corrente;"2022-10-12";6729
6730;Conta Corrente;"2022-08-02";6730
6731;Conta Corrente;"2021-09-25";6731
6732;Conta Corrente;"2019-02-10";6732
6733;Conta Corrente;"2018-05-29";6733
6734;Conta Corrente;"2018-02-07";6734
6735;Conta Corrente;"2020-01-01";6735
6736;Conta Corrente;"2021-08-05";6736
6737;Conta Corrente;"2018-05-31";6737
6738;Conta Corrente;"2018-10-26";6738
6739;Conta Corrente;"2021-06-26";6739
6740;Conta Corrente;"2018-02-21";6740
6741;Conta Corrente;"2020-09-17";6741
6742;Conta Corrente;"2021-06-25";6742
6743;Conta Corrente;"2021-08-01";6743
6744;Conta Corrente;"2022-10-21";6744
6745;Conta Corrente;"2020-01-04";6745
6746;Conta Corrente;"2021-10-06";6746
6747;Conta Corrente;"2019-11-03";6747
6748;Conta Corrente;"2021-12-28";6748
6749;Conta Corrente;"2018-10-18";6749
6750;Conta Corrente;"2018-02-25";6750
6751;Conta Corrente;"2021-08-24";6751
6752;Conta Corrente;"2022-09-16";6752
6753;Conta Corrente;"2020-02-21";6753
6754;Conta Corrente;"2022-06-16";6754
6755;Conta Corrente;"2018-10-08";6755
6756;Conta Corrente;"2022-01-18";6756
6757;Conta Corrente;"2018-01-24";6757
6758;Conta Corrente;"2019-03-10";6758
6759;Conta Corrente;"2018-11-03";6759
6760;Conta Corrente;"2022-10-18";6760
6761;Conta Corrente;"2018-10-22";6761
6762;Conta Corrente;"2022-07-11";6762
6763;Conta Corrente;"2018-12-09";6763
6764;Conta Corrente;"2019-03-01";6764
6765;Conta Corrente;"2022-07-31";6765
6766;Conta Corrente;"2020-11-20";6766
6767;Conta Corrente;"2022-09-16";6767
6768;Conta Corrente;"2022-12-10";6768
6769;Conta Corrente;"2021-08-28";6769
6770;Conta Corrente;"2021-03-24";6770
6771;Conta Corrente;"2018-02-12";6771
6772;Conta Corrente;"2019-05-28";6772
6773;Conta Corrente;"2019-09-29";6773
6774;Conta Corrente;"2021-08-25";6774
6775;Conta Corrente;"2019-03-30";6775
6776;Conta Corrente;"2021-09-13";6776
6777;Conta Corrente;"2020-06-11";6777
6778;Conta Corrente;"2021-01-11";6778
6779;Conta Corrente;"2020-09-22";6779
6780;Conta Corrente;"2021-03-11";6780
6781;Conta Corrente;"2021-02-17";6781
6782;Conta Corrente;"2019-05-28";6782
6783;Conta Corrente;"2020-12-07";6783
6784;Conta Corrente;"2018-04-21";6784
